cluster,Salario,Niños,Catalogos,MontoDinero,cluster
0,36157.6512455516,1.0551601423487544,12.170818505338078,600.229537366548,0.0
1,81697.03196347032,0.7785388127853882,17.904109589041095,2007.8561643835617,1.0
